course_id,skill_id,confidence
C8279,devops,0.9
C8280,ethical_hacking,0.9
C8280,network_security,0.9
C8281,azure,0.9
C8281,core_data_concepts,0.6
C8281,microsoft_azure,0.6
C8282,the_value,0.6
C8282,human-centered_design,0.6
C8291,sql,0.9
C8292,r,0.9
C8293,a_budget,0.6
C8293,microsoft_excel,0.6
C8296,terraform,0.9
C8297,research,0.9
C8300,git,0.9
C8303,azure,0.9
C8307,research,0.9
C8310,visual_development,0.6
C8310,audio_design,0.6
C8310,games,0.6
C8311,projects,0.6
C8312,sql,0.9
C8313,azure,0.9
C8316,scrum,0.9
C8316,a_jira_scrum_project,0.6
C8320,foundations,0.6
C8320,public_health_practice,0.6
C8320,health_protection,0.6
C8323,introduction,0.6
C8323,accessibility,0.6
C8323,universal_design,0.6
C8324,java,0.9
C8325,european_business_law,0.6
C8325,the_fundamentals,0.6
C8326,node.js,0.9
C8327,azure,0.9
C8330,google_cloud,0.9
C8332,r,0.9
C8348,agile,0.9
C8348,software_development,0.9
C8350,python,0.9
C8353,the_core_mechanics,0.6
C8353,a_pinball_game,0.6
C8355,java,0.9
C8355,java_apis,0.6
C8358,scrum,0.9
C8358,scrum_master_capstone,0.6
C8360,the_language,0.6
C8360,design,0.6
C8360,form,0.6
C8362,testing,0.9
C8363,an_email_campaign,0.6
C8363,sendinblue,0.6
C8364,aws,0.9
C8364,aws_tools,0.6
C8366,java,0.9
C8373,java,0.9
C8373,sql,0.9
C8378,effects,0.6
C8378,beginners,0.6
C8382,الشركات,0.6
C8382,a_business,0.6
C8387,r,0.9
C8391,machine_learning,0.9
C8391,employee_attrition_prediction,0.6
C8392,leadership,0.9
C8393,python,0.9
C8398,java,0.9
C8415,prototyping,0.9
C8418,java,0.9
C8421,accounting,0.9
C8424,patient_selection,0.6
C8424,endovascular_treatment,0.6
C8424,the_race_scale,0.6
C8426,design_thinking,0.9
C8426,ideas,0.6
C8426,action,0.6
C8429,statics,0.6
C8431,kubernetes,0.9
C8432,financial_reporting,0.9
C8438,aws,0.9
C8439,optimization,0.9
C8439,sql,0.9
C8442,hydrogen,0.6
C8442,key_concepts,0.6
C8442,green_technologies,0.6
C8449,azure,0.9
C8449,optimization,0.9
C8450,google_cloud,0.9
C8450,data_transformation,0.6
C8450,google_cloud_-_español,0.6
C8459,java,0.9
C8462,google_cloud,0.9
C8464,deep_learning,0.9
C8467,machine_learning,0.9
C8467,the_hood,0.6
C8467,the_technical_tips,0.6
C8470,google_cloud,0.9
C8472,unity_game_development,0.6
C8472,six_games,0.6
C8472,unity,0.6
C8473,network_security,0.9
C8475,swift,0.9
C8477,digital_marketing,0.9
C8479,javascript,0.9
C8479,a_chatgpt,0.6
C8480,testing,0.9
C8483,decision_making,0.9
C8485,aws,0.9
C8487,aws,0.9
C8489,engaging_dashboards,0.6
C8489,healthcare_analytics,0.6
C8494,python,0.9
C8494,django,0.9
C8502,healthy_practices,0.6
C8502,nutrition,0.6
C8502,physical_activity,0.6
C8505,java,0.9
C8507,java,0.9
C8508,devops,0.9
C8509,flask,0.9
C8509,python,0.9
C8513,java,0.9
C8516,aws,0.9
C8520,cloud_security,0.9
C8524,the_campaign_components,0.6
C8525,risk_management,0.9
C8527,design_thinking,0.9
C8527,capstone,0.6
C8527,business,0.6
C8530,python,0.9
C8531,azure,0.9
C8532,devops,0.9
C8534,course,0.6
C8534,openapi,0.6
C8534,ease,0.6
C8539,web_development,0.9
C8539,html,0.9
C8539,css,0.9
C8542,machine_learning,0.9
C8542,machine_learning_operations,0.6
C8542,mlops,0.6
C8543,digital_marketing,0.9
C8549,python,0.9
C8549,web_development,0.9
C8554,learning,0.6
C8554,learners,0.6
C8555,accounting,0.9
C8558,six_sigma_yellow_belt,0.6
C8558,quality,0.6
C8559,c#,0.9
C8559,c#_app_inheritance,0.6
C8560,a_healthy_talent_pipeline,0.6
C8561,scrum,0.9
C8564,functional_programming,0.9
C8565,kubernetes,0.9
C8566,scheduling,0.9
C8567,optimization,0.9
C8573,azure,0.9
C8577,training_videos,0.6
C8577,powtoon,0.6
C8579,google_cloud,0.9
C8581,node.js,0.9
C8581,restful_apis,0.6
C8583,agile,0.9
C8584,google_cloud,0.9
C8585,html,0.9
C8585,css,0.9
C8585,a_multi-page_website,0.6
C8586,data_visualization,0.9
C8589,collaboration,0.9
C8590,image_captioning_models,0.6
C8592,sql,0.9
C8597,microservices,0.9
C8599,statistics,0.9
C8603,python,0.9
C8604,research,0.9
C8604,data_analysis,0.9
C8612,google_cloud,0.9
C8616,software_development,0.9
C8617,the_foundations,0.6
C8617,strategic_selling,0.6
C8620,beam_ml,0.6
C8620,toxicity,0.6
C8621,practice_exam,0.6
C8621,isc2,0.6
C8622,agile,0.9
C8622,scrum,0.9
C8624,communication,0.9
C8627,charts,0.6
C8627,dashboard,0.6
C8627,google_sheets,0.6
C8628,agile,0.9
C8630,value,0.6
C8630,open_data,0.6
C8632,computer_aided_design,0.6
C8635,a_programme_management_blueprint,0.6
C8636,leadership,0.9
C8645,aws,0.9
C8646,javascript,0.9
C8648,digital_tech_careers,0.6
C8648,introduction,0.6
C8649,cryptography,0.9
C8651,financial_statements,0.6
C8659,calculus,0.9
C8660,clustering,0.9
C8662,google_cloud,0.9
C8662,aws,0.9
C8664,animation,0.9
C8667,economic_policymaking,0.6
C8670,explainable_ai,0.6
C8675,google_cloud,0.9
C8678,r,0.9
C8680,practice_exam,0.6
C8680,scrum.org_pspo_i_certification,0.6
C8684,statistics,0.9
C8684,data_analysis,0.9
C8686,project_planning,0.9
C8687,marketing_analytics,0.9
C8688,your_e-commerce_store,0.6
C8690,aws,0.9
C8693,advanced_swot_analysis,0.6
C8695,data_analysis,0.9
C8696,rust,0.9
C8696,fundamentals,0.6
C8696,a_cli_distance_calculator,0.6
C8698,scrum,0.9
C8698,introduction,0.6
C8698,master_training,0.6
C8701,c++,0.9
C8708,python,0.9
C8709,modeling_software_systems,0.6
C8712,data_analysis,0.9
C8712,pandas,0.6
C8712,path,0.6
C8712,part,0.6
C8715,c++,0.9
C8720,data,0.6
C8720,an_online_grocer,0.6
C8720,mysql_workbench,0.6
C8721,sql,0.9
C8722,java,0.9
C8722,sql,0.9
C8724,einstein,0.6
C8724,the_special_theory,0.6
C8728,prototyping,0.9
C8734,deep_learning,0.9
C8734,neural_networks,0.9
C8736,artificial_intelligence_use_cases,0.6
C8736,applications,0.6
C8739,testing,0.9
C8741,requirements_gathering,0.9
C8741,software_development,0.9
C8747,big_data,0.9
C8750,azure,0.9
C8750,machine_learning,0.9
C8751,accounting,0.9
C8751,python,0.9
C8754,surveys,0.6
C8754,qualtrics,0.6
C8756,kubernetes,0.9
C8765,kubernetes,0.9
C8766,amazon_aurora,0.6
C8766,best_practices,0.6
C8768,sounds,0.6
C8768,electronic_music,0.6
C8769,serverless,0.9
C8769,dataflow,0.6
C8769,pipelines,0.6
C8769,português_brasileiro,0.6
C8772,business_cards,0.6
C8772,adobe_photoshop,0.6
C8775,data_analysis,0.9
C8775,introduction,0.6
C8775,microsoft_excel,0.6
C8776,web_development,0.9
C8776,html,0.9
C8778,communication,0.9
C8786,decision_making,0.9
C8786,applied_analytics,0.6
C8786,data,0.6
C8786,decision,0.6
C8787,business_intelligence,0.9
C8790,sql,0.9
C8791,python,0.9
C8792,google_cloud,0.9
C8793,bitumen,0.6
C8793,better_roads,0.6
C8796,python,0.9
C8796,用python玩转数据_data_processing,0.6
C8800,leadership,0.9
C8803,machine_learning,0.9
C8804,python,0.9
C8813,classification,0.9
C8814,terraform,0.9
C8814,google_cloud,0.9
C8816,python,0.9
C8818,mastery,0.6
C8818,applications,0.6
C8820,google_cloud,0.9
C8822,css,0.9
C8822,tailwind_css_practice_projects,0.6
C8824,html,0.9
C8824,css,0.9
C8824,a_responsive_website,0.6
C8825,optimization,0.9
C8825,seo,0.9
C8827,crie_designs,0.6
C8830,relational_database_design,0.6
C8832,leadership,0.9
C8834,presentation_skills,0.9
C8838,human-centered_design,0.6
C8838,an_introduction,0.6
C8840,product_marketing,0.6
C8840,g_suite,0.6
C8843,statistics,0.9
C8844,chatgpt,0.6
C8844,excel,0.6
C8844,master_data,0.6
C8844,decisions,0.6
C8845,a_no-code_responsive_website,0.6
C8846,azure,0.9
C8847,image_captioning_models,0.6
C8850,data_visualization,0.9
C8851,mobile_development,0.9
C8853,python,0.9
C8854,scrum,0.9
C8854,agile,0.9
C8854,scrum_master_certification,0.6
C8857,html,0.9
C8857,css,0.9
C8858,digital_marketing,0.9
C8859,data_visualization,0.9
C8860,communication,0.9
C8862,machine_learning,0.9
C8864,python,0.9
C8864,debugging,0.9
C8866,technical_writing,0.9
C8869,python,0.9
C8874,machine_learning,0.9
C8877,predictive_modeling,0.9
C8878,google_cloud,0.9
C8881,php,0.9
C8884,python,0.9
C8891,java,0.9
C8891,your_first_gui_app,0.6
C8899,django,0.9
C8899,advanced_django,0.6
C8899,a_blog,0.6
C8904,training,0.6
C8905,network_security,0.9
C8905,google_cloud,0.9
C8907,user_experience,0.6
C8911,agile,0.9
C8912,imagen,0.6
C8912,vertex,0.6
C8914,a_dao_website,0.6
C8914,hotglue,0.6
C8915,ethical_hacking,0.9
C8917,testing,0.9
C8920,html,0.9
C8927,python,0.9
C8935,data,0.6
C8935,geographic_mapping,0.6
C8937,open_design,0.6
C8938,business_essentials,0.6
C8948,negotiation,0.9
C8949,google_cloud,0.9
C8950,google_cloud,0.9
C8951,javascript,0.9
C8952,machine_learning,0.9
C8952,regression,0.9
C8954,version_control,0.9
C8955,serverless,0.9
C8960,python,0.9
C8961,machine_learning,0.9
C8961,python,0.9
C8966,object-oriented_analysis,0.6
C8966,design,0.6
C8966,patterns,0.6
C8966,principles,0.6
C8968,aws,0.9
C8969,python,0.9
C8970,object-oriented_programming,0.9
C8972,aws,0.9
C8973,agile,0.9
C8973,advanced_agile_practices,0.6
C8973,continuous_improvement,0.6
C8976,ethical_hacking,0.9
C8980,google_cloud,0.9
C8981,ethical_hacking,0.9
C8990,react,0.9
C8992,digital_marketing,0.9
C8993,design_strategies,0.6
C8993,total_data_quality,0.6
C8994,leadership,0.9
C8996,social_media_marketing,0.9
C8999,marketing_analytics,0.9
C9001,six_sigma,0.6
C9004,statistics,0.9
C9004,python,0.9
C9004,testing,0.9
C9008,data_visualization,0.9
C9009,incident_response,0.9
C9009,risk_management,0.9
C9009,compliance,0.9
C9010,leadership,0.9
C9014,business_intelligence,0.9
C9014,a_data_warehouse,0.6
C9014,business_intelligence_implementation,0.6
C9015,network_security,0.9
C9016,optimization,0.9
C9016,portfolio_optimization,0.6
C9016,markowitz_model,0.6
C9018,design_thinking,0.9
C9018,data_professionals,0.6
C9019,go,0.9
C9019,google_cloud,0.9
C9019,serverless,0.9
C9022,a_website,0.6
C9022,mailchimp,0.6
C9028,linear_algebra,0.9
C9028,machine_learning,0.9
C9032,unreal_engine,0.6
C9035,power_automate,0.6
C9037,regression,0.9
C9039,azure,0.9
C9040,python,0.9
C9045,feature_engineering,0.9
C9049,machine_learning,0.9
C9058,design_solutions,0.6
C9058,security_best_practices,0.6
C9058,priorities,0.6
C9059,machine_learning,0.9
C9065,c++,0.9
C9065,introduction,0.6
C9065,c++_programming,0.6
C9065,a_tic-tac-toe_game,0.6
C9068,debugging,0.9
C9072,penetration_testing,0.9
C9072,testing,0.9
C9072,cryptography,0.9
C9074,storytelling,0.9
C9081,data_analysis,0.9
C9082,python,0.9
C9083,statistics,0.9
C9087,aws,0.9
C9089,azure,0.9
C9091,reliable_cloud_infrastructure,0.6
C9091,design_and_process_日本語版,0.6
C9093,ethical_hacking,0.9
C9095,kubernetes,0.9
C9095,a_network_policy,0.6
C9095,google_kubernetes_engine,0.6
C9096,power_apps,0.6
C9096,custom_components,0.6
C9097,a_target_market_presentation,0.6
C9097,canva,0.6
C9098,aws,0.9
C9100,network_security,0.9
C9101,excel_essentials,0.6
C9101,business_value,0.6
C9105,swift,0.9
C9107,google_cloud,0.9
C9112,python,0.9
C9112,creative_coding,0.6
C9112,designers,0.6
C9115,image_segmentation,0.6
C9115,pytorch,0.6
C9118,object-oriented_design,0.6
C9120,software_architecture,0.9
C9124,google_cloud,0.9
C9124,an_nft,0.6
C9124,google_cloud_web3,0.6
C9127,a_patient_safety,0.6
C9127,quality_improvement_project,0.6
C9131,risk_management,0.9
C9133,git,0.9
C9134,python,0.9
C9137,cloud_architecture,0.9
C9137,design_patterns,0.9
C9137,cloud_architecture_design_patterns,0.6
C9142,regression,0.9
C9143,kubernetes,0.9
C9146,java,0.9
C9148,kubernetes,0.9
C9149,leadership,0.9
C9153,prototypes,0.6
C9153,figma,0.6
C9156,google_cloud,0.9
C9156,data_transformation,0.6
C9158,probability,0.9
C9158,regression,0.9
C9159,devops,0.9
C9166,kubernetes,0.9
C9169,sustainable_business_practices,0.6
C9175,design_phase_training,0.6
C9179,agile,0.9
C9185,machine_learning,0.9
C9185,aws,0.9
C9185,implementation,0.6
C9185,operations,0.6
C9188,google_cloud,0.9
C9192,css,0.9
C9192,visual_design,0.9
C9192,layouts,0.6
C9193,sql,0.9
C9193,terraform,0.9
C9201,fitness-driven_dapps,0.6
C9203,master_vba,0.6
C9208,agile,0.9
C9208,leadership,0.9
C9209,storytelling,0.9
C9211,data_visualization,0.9
C9218,success,0.6
C9218,the_art,0.6
C9218,goal,0.6
C9224,tableau,0.6
C9224,your_data_science,0.6
C9225,structure,0.6
C9225,the_frame,0.6
C9225,business_growth,0.6
C9226,r,0.9
C9229,react,0.9
C9229,chatgpt_voice-powered_chatbot_build,0.6
C9230,deep_learning,0.9
C9233,ux_design,0.9
C9233,ui_ux_design,0.6
C9233,pt.2,0.6
C9233,layout,0.6
C9235,java,0.9
C9236,collaboration,0.9
C9236,decision_making,0.9
C9239,python,0.9
C9241,accounting,0.9
C9242,a_business_presence,0.6
C9242,facebook_marketing,0.6
C9245,python,0.9
C9246,critical_thinking,0.9
C9248,scrum,0.9
C9248,scrum_master_certification,0.6
C9248,methodologies,0.6
C9251,advanced_detailing,0.6
C9251,roof_design,0.6
C9253,machine_learning,0.9
C9253,machine_learning_solutions,0.6
C9258,reliable_cloud_infrastructure,0.6
C9258,design,0.6
C9258,process,0.6
C9258,简体中文,0.6
C9259,advanced_thermal_management,0.6
C9267,digital_marketing,0.9
C9268,python,0.9
C9269,practice_exam,0.6
C9269,capm_certification,0.6
C9271,incident_response,0.9
C9271,incident_response_-_theory,0.6
C9276,javascript,0.9
C9278,real-world_websites,0.6
C9278,html5,0.6
C9278,css3,0.6
C9278,sass,0.6
C9279,useful_korean_expressions,0.6
C9280,neural_networks,0.9
C9281,aws,0.9
C9282,deep_learning,0.9
C9283,kubernetes,0.9
C9283,role-based_access_control,0.6
C9285,c#,0.9
C9287,agile,0.9
C9290,java,0.9
C9292,c#,0.9
C9292,a_tic-tac-toe_agent,0.6
C9293,testing,0.9
C9295,terraform,0.9
C9295,google_cloud,0.9
C9299,negotiation,0.9
C9304,program_changes,0.6
C9304,power_skills,0.6
C9305,data_analysis,0.9
C9307,data_analysis,0.9
C9307,aws,0.9
C9308,machine_learning,0.9
C9309,java,0.9
C9309,microservices,0.9
C9309,scalable_java_microservices,0.6
C9309,spring_boot,0.6
C9310,negotiation,0.9
C9320,influencer_marketing,0.6
C9320,instagram_business,0.6
C9322,design_principles,0.6
C9322,an_introduction,0.6
C9331,javascript,0.9
C9332,your_business_brand,0.6
C9332,canva,0.6
C9334,regression,0.9
C9339,process_improvement,0.9
C9341,kubernetes,0.9
C9346,aws,0.9
C9350,angular,0.9
C9353,python,0.9
C9355,your_brand,0.6
C9355,growth,0.6
C9356,six_sigma_tools,0.6
C9356,analyze,0.6
C9357,r,0.9
C9360,accounting,0.9
C9366,wealth,0.6
C9367,communication,0.9
C9373,your_network_device,0.6
C9373,cisco_packet_tracer,0.6
C9374,leading_teams,0.6
C9374,a_leader,0.6
C9375,node.js,0.9
C9377,google_cloud,0.9
C9379,google_cloud,0.9
C9382,fundamentals,0.6
C9382,level_design,0.6
C9382,unreal_engine,0.6
C9385,aws,0.9
C9390,google_cloud,0.9
C9391,data_visualization,0.9
C9393,data_analysis,0.9
C9395,image_captioning_models,0.6
C9395,français,0.6
C9396,data_visualization,0.9
C9397,digestive_dynamics,0.6
C9397,the_gi_system,0.6
C9399,curanderismo,0.6
C9399,traditional_healing,0.6
C9399,plants,0.6
C9400,swift,0.9
C9401,blockchain,0.6
C9401,foundations,0.6
C9401,cases,0.6
C9415,an_online_course,0.6
C9417,principles,0.6
C9417,gc_-_indonesia,0.6
C9419,leadership,0.9
C9421,agile,0.9
C9422,powerful_reports,0.6
C9422,dashboards,0.6
C9423,machine_learning,0.9
C9423,a_machine_learning_project,0.6
C9425,data_visualization,0.9
C9425,communication,0.9
C9428,sensors,0.6
C9428,your_raspberry_pi,0.6
C9429,python,0.9
C9429,python_programming,0.6
C9432,big_data,0.9
C9436,optimization,0.9
C9439,software_engineering,0.6
C9439,software_design,0.6
C9439,project_management,0.6
C9447,software_development,0.9
C9452,api_development,0.9
C9452,communication,0.9
C9459,ansible_automation,0.6
C9462,css,0.9
C9462,a_website,0.6
C9462,figma,0.6
C9463,a_facebook_business_manager,0.6
C9464,c++,0.9
C9466,modern_physics_i,0.6
C9466,relativity,0.6
C9471,aws,0.9
C9472,marketing_analytics,0.9
C9474,google_cloud,0.9
C9476,content_marketing,0.9
C9477,planning,0.6
C9477,control,0.6
C9477,microsoft_project,0.6
C9480,natural_language_processing,0.9
C9483,a_marketing_analysis_dashboard,0.6
C9483,spreadsheets,0.6
C9484,digital_marketing,0.9
C9485,statistics,0.9
C9485,data_analysis,0.9
C9486,machine_learning,0.9
C9486,python,0.9
C9486,machine_learning_algorithms,0.6
C9486,business_analytics,0.6
C9487,azure,0.9
C9487,devops,0.9
C9487,git,0.9
C9490,design_specs,0.6
C9490,handoff,0.6
C9490,figma,0.6
C9495,research,0.9
C9496,react,0.9
C9498,graphql_fundamentals,0.6
C9498,design_apis,0.6
C9498,schema,0.6
C9498,frontend_integration,0.6
C9501,kubernetes,0.9
C9506,data_analysis,0.9
C9509,regression,0.9
C9509,aws,0.9
C9510,google_cloud,0.9
C9513,devops,0.9
C9515,html,0.9
C9515,javascript,0.9
C9515,a_website,0.6
C9515,an_api,0.6
C9517,machine_learning,0.9
C9517,python,0.9
C9520,techniques,0.6
C9520,design-oriented_analysis,0.6
C9528,java,0.9
C9528,selenium_webdriver,0.6
C9531,a_systems_mindset,0.6
C9534,brand_awareness,0.6
C9534,digital_brand_activation,0.6
C9537,optimization,0.9
C9537,supply_chain_network_optimization,0.6
C9537,milp,0.6
C9537,rstudio,0.6
C9539,optimization,0.9
C9539,sql,0.9
C9540,google_cloud,0.9
C9544,aws,0.9
C9545,regression,0.9
C9546,javascript,0.9
C9550,machine_learning,0.9
C9550,google_cloud,0.9
C9554,design_thinking,0.9
C9554,innovation,0.6
C9554,entrepreneurship,0.6
C9554,funding,0.6
C9565,python,0.9
C9566,business_intelligence,0.9
C9567,machine_learning,0.9
C9567,python,0.9
C9569,devops,0.9
C9574,natural_language_processing,0.9
C9574,deep_learning,0.9
C9574,python,0.9
C9577,ux_design,0.9
C9577,ux_design_fundamentals,0.6
C9579,capstone_project,0.6
C9579,business_analysis_skills,0.6
C9580,google_cloud,0.9
C9582,google_cloud,0.9
C9585,spring_framework,0.6
C9587,java,0.9
C9587,advanced_tools,0.6
C9588,agile,0.9
C9589,digital_marketing,0.9
C9590,business_intelligence,0.9
C9593,leadership,0.9
C9595,accounting,0.9
C9599,communication,0.9
C9600,page_navigation,0.6
C9600,a_flutter_application,0.6
C9603,web_development,0.9
C9604,data_analysis,0.9
C9608,time_series,0.9
C9610,robust_information_system_security,0.6
C9615,kotlin,0.9
C9620,video,0.6
C9620,audio,0.6
C9620,infographics,0.6
C9625,chinese,0.6
C9625,scratch,0.6
C9628,google_cloud,0.9
C9631,sql,0.9
C9634,python,0.9
C9636,photography,0.9
C9637,unreal_engine,0.6
C9637,design,0.6
C9637,landscapes,0.6
C9637,games,0.6
C9644,python,0.9
C9648,aws,0.9
C9652,google_cloud,0.9
C9653,spring_webflux,0.6
C9653,scalable_reactive_web_apps,0.6
C9656,javascript,0.9
C9656,web_development,0.9
C9662,a_promotional_video,0.6
C9662,canva,0.6
C9666,student,0.6
C9666,interactive_lessons,0.6
C9667,leadership,0.9
C9668,kubernetes,0.9
C9669,research,0.9
C9669,health_equity_research_methods,0.6
C9669,practice,0.6
C9669,policy,0.6
C9671,flutter,0.6
C9671,dart:_developing_ios,0.6
C9673,qlik_sense,0.6
C9673,beginners,0.6
C9673,data,0.6
C9674,kubernetes,0.9
C9677,python,0.9
C9686,python,0.9
C9690,aws,0.9
C9692,machine_learning,0.9
C9693,machine_learning,0.9
C9693,python,0.9
C9693,introduction,0.6
C9698,storytelling,0.9
C9699,database_creation,0.6
C9699,modeling,0.6
C9699,mysql_workbench,0.6
C9700,html,0.9
C9700,css,0.9
C9700,javascript,0.9
C9701,education,0.6
C9701,perspectives,0.6
C9703,算法设计与分析___design,0.6
C9703,analysis,0.6
C9703,algorithms,0.6
C9708,statistics,0.9
C9710,java,0.9
C9713,machine_learning,0.9
C9714,sql,0.9
C9714,polyglot_persistence,0.6
C9714,sql_and_nosql_databases,0.6
C9716,power_pages,0.6
C9716,beginners,0.6
C9716,website,0.6
C9716,your_company,0.6
C9720,aws,0.9
C9725,complex_data,0.6
C9727,react,0.9
C9727,routing,0.6
C9729,python,0.9
C9729,a_tic-tac-toe_game,0.6
C9730,c#,0.9
C9731,deep_learning,0.9
C9731,computer_vision,0.9
C9735,communication,0.9
C9735,leadership,0.9
C9736,calculus,0.9
C9738,astronomy,0.6
C9738,time,0.6
C9738,space,0.6
C9741,sql,0.9
C9742,data_analysis,0.9
C9742,r,0.9
C9747,google_cloud,0.9
C9748,aws,0.9
C9751,chest_x,0.6
C9751,pytorch,0.6
C9753,azure,0.9
C9757,css,0.9
C9757,css_grid,0.6
C9763,python,0.9
C9781,ci/cd,0.9
C9781,testing,0.9
C9784,posts,0.6
C9784,multiple_platforms,0.6
C9784,hootsuite,0.6
C9786,javascript,0.9
C9791,swiftui,0.6
C9796,google_cloud,0.9
C9801,node.js,0.9
C9801,master_express_framework,0.6
C9801,beginner,0.6
C9803,vlsi_chip_design,0.6
C9803,simulation,0.6
C9803,electric_vlsi_eda_tool,0.6
C9809,beethoven's_piano,0.6
C9809,part,0.6
C9812,design_activities,0.6
C9818,design_patterns,0.9
C9818,data_structures,0.6
C9818,game_developers,0.6
C9821,python,0.9
C9821,regular_expressions,0.6
C9827,rust,0.9
C9827,devops,0.9
C9828,data_analysis,0.9
C9830,pavement_construction_practices,0.6
C9832,كيفية_بناء_منظمة,0.6
C9832,a_learning_organization,0.6
C9833,kubernetes,0.9
C9834,product_opportunities,0.6
C9840,c++,0.9
C9840,encryption,0.6
C9840,decryption,0.6
C9843,psychosis,0.6
C9845,gemini,0.6
C9845,vertex,0.6
C9854,cloud_finops,0.6
C9858,website_videos,0.6
C9858,canva,0.6
C9859,reliable_cloud_infrastructure,0.6
C9860,data_visualization,0.9
C9861,java,0.9
C9862,kotlin,0.9
C9864,aws,0.9
C9867,terraform,0.9
C9873,leadership,0.9
C9874,kubernetes,0.9
C9875,communication,0.9
C9877,unity,0.6
C9877,design,0.6
C9877,procedural_hex_maps,0.6
C9879,resilient_streaming_analytics_systems,0.6
C9889,css,0.9
C9889,advanced_css_techniques,0.6
C9889,responsive_design,0.6
C9890,design_security_solutions,0.6
C9890,infrastructure,0.6
C9891,master_juniper_enterprise,0.6
C9894,git,0.9
C9898,quality_code,0.6
C9904,go,0.9
C9905,midjourney_advanced_prompt_guide,0.6
C9905,master_ai_art_prompts,0.6
C9907,the_experiences,0.6
C9907,caregivers,0.6
C9913,aws,0.9
C9928,regression,0.9
C9928,classification,0.9
C9928,clustering,0.9
C9929,research,0.9
C9932,negotiation,0.9
C9934,aws,0.9
C9936,google_cloud,0.9
C9937,sql,0.9
C9940,rust,0.9
C9942,aws,0.9
C9945,unreal_engine,0.6
C9945,master,0.6
C9945,blueprints,0.6
C9946,questionnaire_design,0.6
C9946,social_surveys,0.6
C9948,cloud_security,0.9
C9949,data_visualization,0.9
C9949,python,0.9
C9949,r,0.9
C9951,gsutil,0.6
C9951,operations,0.6
C9955,kubernetes,0.9
C9955,aws,0.9
C9958,r,0.9
C9968,seo,0.9
C9971,ethical_hacking,0.9
C9972,financial_analysis,0.9
C9973,a_portfolio,0.6
C9974,digital_marketing,0.9
C9975,machine_learning,0.9
C9976,c++,0.9
C9976,a_crypto_trading_platform,0.6
C9977,javascript,0.9
C9977,mini_projects,0.6
C9978,aws,0.9
C9978,ci/cd,0.9
C9986,ethical_hacking,0.9
C9987,python,0.9
C9987,process_documents,0.6
C9987,the_document,0.6
C9988,computer_vision,0.9
C9992,testing,0.9
C9992,debugging,0.9
C9994,typescript,0.9
C10000,aws,0.9
C10001,serverless,0.9
C10003,flask,0.9
C10007,adobe_indesign,0.6
C10007,collaborative_design,0.6
C10007,workflow,0.6
C10007,mastery,0.6
C10010,web_development,0.9
C10010,python,0.9
C10013,practical_steps,0.6
C10013,algorithms,0.6
C10023,javascript,0.9
C10024,api_test_automation_framework,0.6
C10024,rest,0.6
C10026,python,0.9
C10028,c++,0.9
C10032,neural_networks,0.9
C10032,deep_learning,0.9
C10034,statistical_analysis_fundamentals,0.6
C10034,excel,0.6
C10036,golf_course_management,0.6
C10036,best_practices,0.6
C10039,javascript,0.9
C10041,aws,0.9
C10044,php,0.9
C10046,criar_designs,0.6
C10046,e_protótipos_de_alta,0.6
C10052,software_development,0.9
C10055,construction_practices,0.6
C10055,metro_rails,0.6
C10060,object-oriented_programming,0.9
C10060,c++,0.9
C10063,leadership,0.9
C10063,compassionate_leadership,0.6
C10063,jane_goodall,0.6
C10063,roots,0.6
C10064,cloud_dns,0.6
C10064,traffic_steering,0.6
C10064,geolocation_policy,0.6
C10067,python,0.9
C10069,terraform,0.9
C10073,aws,0.9
C10075,decision_making,0.9
C10076,software_development,0.9
C10077,azure,0.9
C10078,kubernetes,0.9
C10080,intelligent_troubleshooting_agents,0.6
C10082,designs,0.6
C10082,users,0.6
C10083,python,0.9
C10083,debugging,0.9
C10085,healthcare_delivery,0.6
C10085,medical_practice_managers,0.6
C10087,design_thinking,0.9
C10087,innovation,0.6
C10088,javascript,0.9
C10089,serverless,0.9
C10089,dataflow,0.6
C10089,pipelines,0.6
C10094,scala,0.9
C10094,apache_spark,0.6
C10094,master_data_building,0.6
C10094,analysis,0.6
C10097,accounting,0.9
C10098,aws,0.9
C10101,leadership,0.9
C10102,graphic_design,0.9
C10104,developing_countries,0.6
C10104,part,0.6
C10104,effective_interventions,0.6
C10105,testing,0.9
C10105,high-fidelity_design,0.6
C10105,user_testing,0.6
C10105,sketch,0.6
C10106,machine_learning,0.9
C10110,machine_learning,0.9
C10110,automl,0.6
C10110,autogluon,0.6
C10111,aws,0.9
C10116,google_cloud,0.9
C10117,optimization,0.9
C10117,content_marketing,0.9
C10118,incident_response,0.9
C10124,your_use_case,0.6
C10126,beginners,0.6
C10126,a_voice,0.6
C10126,receptionist,0.6
C10128,korean_politics,0.6
C10130,devops,0.9
C10138,game_design,0.9
C10138,unreal_engine_game_design,0.6
C10139,cloud_security,0.9
C10140,python,0.9
C10140,statistics,0.9
C10140,financial_analysis,0.9
C10147,research,0.9
C10148,kubernetes,0.9
C10151,python,0.9
C10153,machine_learning,0.9
C10154,aws,0.9
C10158,machine_learning,0.9
C10160,python,0.9
C10160,github_copilot,0.6
C10160,text_games,0.6
C10161,ui_design,0.9
C10161,figma,0.6
C10161,a_weather_app_interface,0.6
C10163,ui_design,0.9
