prereq_course_id,course_id,confidence,methods
C9484,C13909,1.0,skill_based
C9484,C2227,1.0,skill_based
C9484,C4891,1.0,skill_based
C9484,C8477,1.0,skill_based
C9484,C8543,1.0,skill_based
C9485,C0609,1.0,skill_based
C9485,C2072,0.8333333333333333,skill_based
C9485,C3338,1.0,skill_based
C9485,C4279,1.0,skill_based
C9485,C6038,1.0,skill_based
C9485,C6270,1.0,skill_based
C9485,C8684,1.0,skill_based
C9490,C11713,0.29166666666666663,skill_based
C9490,C2723,0.29166666666666663,skill_based
C9490,C4697,0.26666666666666666,skill_based
C9495,C0068,1.0,skill_based
C9495,C1064,1.0,skill_based
C9495,C10971,0.625,skill_based
C9495,C11154,1.0,skill_based
C9495,C11214,1.0,skill_based
C9495,C11347,0.625,skill_based
C9495,C1149,1.0,skill_based
C9495,C12083,1.0,skill_based
C9495,C1394,0.625,skill_based
C9495,C14204,0.75,skill_based
C9495,C15654,1.0,skill_based
C9495,C2389,1.0,skill_based
C9495,C3771,0.625,skill_based
C9495,C3792,0.625,skill_based
C9495,C4501,1.0,skill_based
C9495,C5182,1.0,skill_based
C9495,C5415,1.0,skill_based
C9496,C0642,0.6666666666666666,skill_based
C9496,C10383,1.0,skill_based
C9496,C1121,0.75,skill_based
C9496,C11331,1.0,skill_based
C9496,C11758,1.0,skill_based
C9496,C1237,0.6666666666666666,skill_based
C9496,C13668,0.75,skill_based
C9496,C1799,1.0,skill_based
C9496,C4434,0.75,skill_based
C9496,C4477,0.75,skill_based
C9496,C5232,1.0,skill_based
C9496,C5698,1.0,skill_based
C9496,C5803,1.0,skill_based
C9496,C6080,1.0,skill_based
C9496,C6213,0.75,skill_based
C9496,C7818,1.0,skill_based
C9496,C8990,1.0,skill_based
C9501,C14203,1.0,skill_based
C9501,C5197,0.6666666666666666,skill_based
C9501,C7497,1.0,skill_based
C9501,C9283,0.75,skill_based
C9501,C9674,1.0,skill_based
C9506,C0970,0.75,skill_based
C9506,C12547,1.0,skill_based
C9506,C15570,1.0,skill_based
C9506,C3063,1.0,skill_based
C9506,C3712,1.0,skill_based
C9506,C3928,1.0,skill_based
C9506,C4258,1.0,skill_based
C9506,C5675,0.6666666666666666,skill_based
C9506,C5734,1.0,skill_based
C9506,C6122,1.0,skill_based
C9506,C7576,1.0,skill_based
C9506,C8034,1.0,skill_based
C9510,C11011,1.0,skill_based
C9510,C12321,0.75,skill_based
C9510,C13526,0.75,skill_based
C9510,C14655,1.0,skill_based
C9510,C1560,1.0,skill_based
C9510,C2191,1.0,skill_based
C9510,C2779,1.0,skill_based
C9510,C3388,0.75,skill_based
C9510,C7441,1.0,skill_based
C9510,C8330,1.0,skill_based
C9510,C9107,1.0,skill_based
C9513,C10130,1.0,skill_based
C9513,C12651,1.0,skill_based
C9513,C14573,0.75,skill_based
C9513,C3291,1.0,skill_based
C9513,C3452,1.0,skill_based
C9513,C4338,1.0,skill_based
C9513,C5405,1.0,skill_based
C9513,C5558,1.0,skill_based
C9513,C7391,0.6666666666666666,skill_based
C9515,C1453,0.225,skill_based
C9515,C4380,0.225,skill_based
C9517,C10309,1.0,skill_based
C9517,C15662,1.0,skill_based
C9517,C2539,1.0,skill_based
C9517,C3237,1.0,skill_based
C9517,C5596,1.0,skill_based
C9517,C9486,0.75,skill_based
C9517,C9567,1.0,skill_based
C9517,C9693,0.8333333333333333,skill_based
C9520,C4880,0.5,skill_based
C9537,C12482,0.20833333333333331,skill_based
C9539,C8439,1.0,skill_based
C9540,C11011,1.0,skill_based
C9540,C11946,1.0,skill_based
C9540,C14655,1.0,skill_based
C9540,C1560,1.0,skill_based
C9540,C15743,1.0,skill_based
C9540,C2191,1.0,skill_based
C9540,C2779,1.0,skill_based
C9540,C4358,1.0,skill_based
C9540,C7441,1.0,skill_based
C9540,C8470,1.0,skill_based
C9540,C9652,1.0,skill_based
C9544,C10358,0.75,skill_based
C9544,C10571,0.75,skill_based
C9544,C12377,0.6666666666666666,skill_based
C9544,C2076,1.0,skill_based
C9544,C3360,1.0,skill_based
C9544,C6042,1.0,skill_based
C9544,C6427,1.0,skill_based
C9544,C9385,1.0,skill_based
C9545,C11399,0.625,skill_based
C9545,C11628,1.0,skill_based
C9545,C4218,1.0,skill_based
C9545,C4879,1.0,skill_based
C9545,C6942,1.0,skill_based
C9545,C7165,1.0,skill_based
C9545,C7666,0.75,skill_based
C9545,C7817,0.6666666666666666,skill_based
C9546,C10526,1.0,skill_based
C9546,C10791,1.0,skill_based
C9546,C11123,1.0,skill_based
C9546,C11175,1.0,skill_based
C9546,C12414,0.75,skill_based
C9546,C13682,0.75,skill_based
C9546,C13878,1.0,skill_based
C9546,C14499,1.0,skill_based
C9546,C14637,1.0,skill_based
C9546,C2598,1.0,skill_based
C9546,C3809,1.0,skill_based
C9546,C5530,1.0,skill_based
C9546,C6938,1.0,skill_based
C9546,C7639,1.0,skill_based
C9546,C7726,0.6666666666666666,skill_based
C9546,C7887,1.0,skill_based
C9546,C8179,1.0,skill_based
C9546,C8195,1.0,skill_based
C9550,C1219,1.0,skill_based
C9550,C1251,0.8333333333333333,skill_based
C9550,C1933,1.0,skill_based
C9550,C3380,0.75,skill_based
C9554,C10087,0.5,skill_based
C9554,C2556,0.5,skill_based
C9554,C6732,0.225,skill_based
C9565,C0311,1.0,skill_based
C9565,C0570,1.0,skill_based
C9565,C10844,0.75,skill_based
C9565,C11117,0.6666666666666666,skill_based
C9565,C13260,1.0,skill_based
C9565,C14984,1.0,skill_based
C9565,C2715,1.0,skill_based
C9565,C4223,0.75,skill_based
C9565,C4545,1.0,skill_based
C9565,C5147,1.0,skill_based
C9565,C7735,0.6666666666666666,skill_based
C9566,C0632,1.0,skill_based
C9566,C0821,1.0,skill_based
C9566,C11532,1.0,skill_based
C9566,C15343,1.0,skill_based
C9566,C3903,0.6666666666666666,skill_based
C9566,C4611,1.0,skill_based
C9566,C4843,1.0,skill_based
C9566,C5198,1.0,skill_based
C9566,C8787,1.0,skill_based
C9566,C9014,0.6666666666666666,skill_based
C9567,C10309,1.0,skill_based
C9567,C1071,1.0,skill_based
C9567,C2539,1.0,skill_based
C9567,C3237,1.0,skill_based
C9567,C5596,1.0,skill_based
C9567,C8961,1.0,skill_based
C9567,C9486,0.75,skill_based
C9567,C9517,1.0,skill_based
C9567,C9693,0.8333333333333333,skill_based
C9569,C10130,1.0,skill_based
C9569,C12651,1.0,skill_based
C9569,C14573,0.75,skill_based
C9569,C3291,1.0,skill_based
C9569,C3452,1.0,skill_based
C9569,C5405,1.0,skill_based
C9569,C5558,1.0,skill_based
C9577,C0147,0.375,skill_based
C9577,C11739,0.41666666666666663,skill_based
C9577,C12444,0.375,skill_based
C9577,C3182,0.5,skill_based
C9577,C6497,0.41666666666666663,skill_based
C9577,C9233,0.35,skill_based
C9579,C0835,0.41666666666666663,skill_based
C9579,C7829,0.375,skill_based
C9580,C0436,1.0,skill_based
C9580,C11011,1.0,skill_based
C9580,C11042,1.0,skill_based
C9580,C11946,1.0,skill_based
C9580,C13589,0.6666666666666666,skill_based
C9580,C15743,1.0,skill_based
C9580,C2191,1.0,skill_based
C9580,C2779,1.0,skill_based
C9580,C4358,1.0,skill_based
C9580,C6840,0.6666666666666666,skill_based
C9580,C7441,1.0,skill_based
C9580,C9652,1.0,skill_based
C9580,C9936,1.0,skill_based
C9582,C0372,1.0,skill_based
C9582,C0436,1.0,skill_based
C9582,C10737,0.75,skill_based
C9582,C11011,1.0,skill_based
C9582,C11171,1.0,skill_based
C9582,C11946,1.0,skill_based
C9582,C13589,0.6666666666666666,skill_based
C9582,C15743,1.0,skill_based
C9582,C2191,1.0,skill_based
C9582,C2779,1.0,skill_based
C9582,C4358,1.0,skill_based
C9582,C4473,1.0,skill_based
C9582,C5500,1.0,skill_based
C9582,C9652,1.0,skill_based
C9582,C9936,1.0,skill_based
C9588,C10554,0.75,skill_based
C9588,C14484,1.0,skill_based
C9588,C14573,0.75,skill_based
C9588,C14764,1.0,skill_based
C9588,C14911,1.0,skill_based
C9588,C3032,1.0,skill_based
C9588,C3510,1.0,skill_based
C9588,C6243,1.0,skill_based
C9588,C6365,1.0,skill_based
C9588,C6615,1.0,skill_based
C9588,C8583,1.0,skill_based
C9589,C11283,1.0,skill_based
C9589,C12827,1.0,skill_based
C9589,C13909,1.0,skill_based
C9589,C14681,1.0,skill_based
C9589,C2949,1.0,skill_based
C9589,C4462,1.0,skill_based
C9589,C4891,1.0,skill_based
C9589,C7143,0.75,skill_based
C9589,C8477,1.0,skill_based
C9589,C8543,1.0,skill_based
C9590,C0632,1.0,skill_based
C9590,C0821,1.0,skill_based
C9590,C11532,1.0,skill_based
C9590,C15343,1.0,skill_based
C9590,C4611,1.0,skill_based
C9590,C4843,1.0,skill_based
C9590,C5198,1.0,skill_based
C9590,C8787,1.0,skill_based
C9590,C9014,0.6666666666666666,skill_based
C9593,C0184,1.0,skill_based
C9593,C10101,1.0,skill_based
C9593,C1038,1.0,skill_based
C9593,C10703,1.0,skill_based
C9593,C1175,1.0,skill_based
C9593,C1239,0.6666666666666666,skill_based
C9593,C15633,1.0,skill_based
C9593,C2157,1.0,skill_based
C9593,C3276,1.0,skill_based
C9593,C3309,1.0,skill_based
C9593,C5122,1.0,skill_based
C9593,C5729,1.0,skill_based
C9593,C6358,1.0,skill_based
C9593,C8392,1.0,skill_based
C9593,C8832,1.0,skill_based
C9595,C12567,1.0,skill_based
C9595,C13977,1.0,skill_based
C9595,C14887,1.0,skill_based
C9595,C6694,1.0,skill_based
C9595,C7534,1.0,skill_based
C9599,C14526,0.75,skill_based
C9599,C1681,1.0,skill_based
C9599,C2134,0.75,skill_based
C9599,C3801,1.0,skill_based
C9599,C6059,1.0,skill_based
C9599,C6127,1.0,skill_based
C9599,C6211,1.0,skill_based
C9599,C6258,1.0,skill_based
C9599,C7583,1.0,skill_based
C9599,C7959,1.0,skill_based
C9603,C10472,1.0,skill_based
C9603,C10476,0.625,skill_based
C9603,C10539,1.0,skill_based
C9603,C12286,1.0,skill_based
C9603,C12414,0.75,skill_based
C9603,C12511,0.75,skill_based
C9603,C13531,0.6666666666666666,skill_based
C9603,C1473,0.75,skill_based
C9603,C14812,1.0,skill_based
C9603,C2027,0.75,skill_based
C9603,C5085,1.0,skill_based
C9603,C8049,1.0,skill_based
C9604,C0970,0.75,skill_based
C9604,C12547,1.0,skill_based
C9604,C15570,1.0,skill_based
C9604,C3063,1.0,skill_based
C9604,C3712,1.0,skill_based
C9604,C3928,1.0,skill_based
C9604,C4258,1.0,skill_based
C9604,C5675,0.6666666666666666,skill_based
C9604,C5734,1.0,skill_based
C9604,C6122,1.0,skill_based
C9604,C6192,0.75,skill_based
C9604,C7576,1.0,skill_based
C9604,C8034,1.0,skill_based
C9608,C10886,0.75,skill_based
C9608,C11584,0.75,skill_based
C9608,C2014,0.75,skill_based
C9608,C2087,1.0,skill_based
C9608,C3202,1.0,skill_based
C9608,C4223,0.75,skill_based
C9608,C5844,1.0,skill_based
C9608,C5865,1.0,skill_based
C9615,C13880,1.0,skill_based
C9615,C2695,0.6666666666666666,skill_based
C9615,C6404,1.0,skill_based
C9615,C7560,0.75,skill_based
C9615,C8073,1.0,skill_based
C9620,C10529,0.29166666666666663,skill_based
C9620,C11436,0.3333333333333333,skill_based
C9620,C13697,0.29166666666666663,skill_based
C9620,C14976,0.29166666666666663,skill_based
C9625,C11490,0.375,skill_based
C9625,C1849,0.35,skill_based
C9625,C7704,0.375,skill_based
C9628,C0372,1.0,skill_based
C9628,C11171,1.0,skill_based
C9628,C11946,1.0,skill_based
C9628,C13158,1.0,skill_based
C9628,C13589,0.6666666666666666,skill_based
C9628,C1372,1.0,skill_based
C9628,C15743,1.0,skill_based
C9628,C3102,1.0,skill_based
C9628,C3445,1.0,skill_based
C9628,C3501,1.0,skill_based
C9628,C4358,1.0,skill_based
C9628,C4473,1.0,skill_based
C9628,C5500,1.0,skill_based
C9628,C5628,1.0,skill_based
C9628,C6304,1.0,skill_based
C9628,C6375,1.0,skill_based
C9628,C6507,0.75,skill_based
C9628,C6787,1.0,skill_based
C9628,C7345,1.0,skill_based
C9628,C8820,1.0,skill_based
C9628,C9936,1.0,skill_based
C9631,C0916,1.0,skill_based
C9631,C11197,0.75,skill_based
C9631,C12637,1.0,skill_based
C9631,C14073,0.625,skill_based
C9631,C14272,1.0,skill_based
C9631,C15040,1.0,skill_based
C9631,C2938,1.0,skill_based
C9631,C3207,1.0,skill_based
C9631,C3869,1.0,skill_based
C9631,C6192,0.75,skill_based
C9631,C7892,1.0,skill_based
C9631,C8592,1.0,skill_based
C9631,C8790,1.0,skill_based
C9631,C9193,0.75,skill_based
C9631,C9714,0.6666666666666666,skill_based
C9634,C0272,1.0,skill_based
C9634,C0311,1.0,skill_based
C9634,C0319,1.0,skill_based
C9634,C0536,1.0,skill_based
C9634,C0570,1.0,skill_based
C9634,C10534,1.0,skill_based
C9634,C10844,0.75,skill_based
C9634,C11117,0.6666666666666666,skill_based
C9634,C11807,1.0,skill_based
C9634,C13141,1.0,skill_based
C9634,C13260,1.0,skill_based
C9634,C14353,1.0,skill_based
C9634,C15416,1.0,skill_based
C9634,C2513,1.0,skill_based
C9634,C2624,1.0,skill_based
C9634,C2715,1.0,skill_based
C9634,C3878,1.0,skill_based
C9634,C4223,0.75,skill_based
C9634,C4545,1.0,skill_based
C9634,C5510,1.0,skill_based
C9634,C7735,0.6666666666666666,skill_based
C9634,C8816,1.0,skill_based
C9636,C0625,0.75,skill_based
C9636,C12779,0.75,skill_based
C9636,C13187,0.6666666666666666,skill_based
C9636,C2034,1.0,skill_based
C9636,C2727,1.0,skill_based
C9636,C3784,1.0,skill_based
C9636,C4969,1.0,skill_based
C9636,C5289,0.6666666666666666,skill_based
C9636,C5375,1.0,skill_based
C9637,C10201,0.675,skill_based
C9637,C8310,0.20833333333333331,skill_based
C9644,C0272,1.0,skill_based
C9644,C0311,1.0,skill_based
C9644,C0319,1.0,skill_based
C9644,C0536,1.0,skill_based
C9644,C0570,1.0,skill_based
C9644,C0843,1.0,skill_based
C9644,C10534,1.0,skill_based
C9644,C10844,0.75,skill_based
C9644,C11117,0.6666666666666666,skill_based
C9644,C11807,1.0,skill_based
C9644,C11947,1.0,skill_based
C9644,C13141,1.0,skill_based
C9644,C13260,1.0,skill_based
C9644,C14353,1.0,skill_based
C9644,C2513,1.0,skill_based
C9644,C2624,1.0,skill_based
C9644,C2715,1.0,skill_based
C9644,C3878,1.0,skill_based
C9644,C4545,1.0,skill_based
C9644,C6622,1.0,skill_based
C9644,C6739,0.75,skill_based
C9644,C7327,0.6666666666666666,skill_based
C9644,C7735,0.6666666666666666,skill_based
C9644,C8708,1.0,skill_based
C9644,C8816,1.0,skill_based
C9648,C10358,0.75,skill_based
C9648,C10571,0.75,skill_based
C9648,C2076,1.0,skill_based
C9648,C3360,1.0,skill_based
C9648,C3385,1.0,skill_based
C9648,C6042,1.0,skill_based
C9648,C6427,1.0,skill_based
C9648,C9385,1.0,skill_based
C9652,C10737,0.75,skill_based
C9652,C11171,1.0,skill_based
C9652,C11868,0.75,skill_based
C9652,C11908,1.0,skill_based
C9652,C11946,1.0,skill_based
C9652,C12321,0.75,skill_based
C9652,C13158,1.0,skill_based
C9652,C13589,0.6666666666666666,skill_based
C9652,C1372,1.0,skill_based
C9652,C3102,1.0,skill_based
C9652,C3445,1.0,skill_based
C9652,C3501,1.0,skill_based
C9652,C3766,1.0,skill_based
C9652,C4358,1.0,skill_based
C9652,C4473,1.0,skill_based
C9652,C5500,1.0,skill_based
C9652,C5628,1.0,skill_based
C9652,C6304,1.0,skill_based
C9652,C6375,1.0,skill_based
C9652,C6507,0.75,skill_based
C9652,C6787,1.0,skill_based
C9652,C7345,1.0,skill_based
C9652,C8470,1.0,skill_based
C9652,C8820,1.0,skill_based
C9652,C9936,1.0,skill_based
C9656,C0327,1.0,skill_based
C9656,C12414,1.0,skill_based
C9667,C0184,1.0,skill_based
C9667,C10101,1.0,skill_based
C9667,C1038,1.0,skill_based
C9667,C10703,1.0,skill_based
C9667,C1175,1.0,skill_based
C9667,C15633,1.0,skill_based
C9667,C2157,1.0,skill_based
C9667,C3309,1.0,skill_based
C9667,C5122,1.0,skill_based
C9667,C5729,1.0,skill_based
C9667,C6358,1.0,skill_based
C9667,C7819,0.6666666666666666,skill_based
C9667,C8392,1.0,skill_based
C9667,C8832,1.0,skill_based
C9668,C0764,1.0,skill_based
C9668,C4964,1.0,skill_based
C9668,C5197,0.6666666666666666,skill_based
C9668,C5309,1.0,skill_based
C9668,C5440,0.75,skill_based
C9668,C7497,1.0,skill_based
C9668,C8169,1.0,skill_based
C9668,C9674,1.0,skill_based
C9669,C14970,0.45,skill_based
C9674,C0764,1.0,skill_based
C9674,C4964,1.0,skill_based
C9674,C5197,0.6666666666666666,skill_based
C9674,C5309,1.0,skill_based
C9674,C5440,0.75,skill_based
C9674,C7497,1.0,skill_based
C9674,C8169,1.0,skill_based
C9674,C9668,1.0,skill_based
C9677,C0272,1.0,skill_based
C9677,C0311,1.0,skill_based
C9677,C0319,1.0,skill_based
C9677,C0536,1.0,skill_based
C9677,C0570,1.0,skill_based
C9677,C0801,1.0,skill_based
C9677,C0843,1.0,skill_based
C9677,C10534,1.0,skill_based
C9677,C10844,0.75,skill_based
C9677,C11807,1.0,skill_based
C9677,C11947,1.0,skill_based
C9677,C13141,1.0,skill_based
C9677,C13260,1.0,skill_based
C9677,C14353,1.0,skill_based
C9677,C15243,1.0,skill_based
C9677,C2457,1.0,skill_based
C9677,C2513,1.0,skill_based
C9677,C2624,1.0,skill_based
C9677,C2715,1.0,skill_based
C9677,C3417,0.6666666666666666,skill_based
C9677,C3878,1.0,skill_based
C9677,C4545,1.0,skill_based
C9677,C6622,1.0,skill_based
C9677,C7327,0.6666666666666666,skill_based
C9677,C7735,0.6666666666666666,skill_based
C9677,C8708,1.0,skill_based
C9677,C8791,1.0,skill_based
C9677,C8804,1.0,skill_based
C9677,C8816,1.0,skill_based
C9677,C8864,0.75,skill_based
C9686,C0272,1.0,skill_based
C9686,C0311,1.0,skill_based
C9686,C0319,1.0,skill_based
C9686,C0536,1.0,skill_based
C9686,C0570,1.0,skill_based
C9686,C0801,1.0,skill_based
C9686,C0843,1.0,skill_based
C9686,C10534,1.0,skill_based
C9686,C11807,1.0,skill_based
C9686,C11947,1.0,skill_based
C9686,C13141,1.0,skill_based
C9686,C13260,1.0,skill_based
C9686,C14353,1.0,skill_based
C9686,C14662,1.0,skill_based
C9686,C15243,1.0,skill_based
C9686,C2457,1.0,skill_based
C9686,C2513,1.0,skill_based
C9686,C2624,1.0,skill_based
C9686,C3417,0.6666666666666666,skill_based
C9686,C3878,1.0,skill_based
C9686,C4545,1.0,skill_based
C9686,C6622,1.0,skill_based
C9686,C7327,0.6666666666666666,skill_based
C9686,C8708,1.0,skill_based
C9686,C8791,1.0,skill_based
C9686,C8804,1.0,skill_based
C9686,C8816,1.0,skill_based
C9686,C8864,0.75,skill_based
C9686,C9112,0.6666666666666666,skill_based
C9686,C9763,1.0,skill_based
C9690,C10358,0.75,skill_based
C9690,C2076,1.0,skill_based
C9690,C3360,1.0,skill_based
C9690,C3385,1.0,skill_based
C9690,C6042,1.0,skill_based
C9690,C6427,1.0,skill_based
C9692,C0052,1.0,skill_based
C9692,C0115,1.0,skill_based
C9692,C0988,1.0,skill_based
C9692,C10153,1.0,skill_based
C9692,C10565,0.75,skill_based
C9692,C10681,0.75,skill_based
C9692,C1093,1.0,skill_based
C9692,C10956,1.0,skill_based
C9692,C10972,0.75,skill_based
C9692,C11102,1.0,skill_based
C9692,C12646,0.75,skill_based
C9692,C13197,1.0,skill_based
C9692,C14055,1.0,skill_based
C9692,C14507,0.75,skill_based
C9692,C15741,1.0,skill_based
C9692,C3050,1.0,skill_based
C9692,C3187,0.625,skill_based
C9692,C4206,1.0,skill_based
C9692,C4302,1.0,skill_based
C9692,C5044,0.625,skill_based
C9692,C8467,0.6666666666666666,skill_based
C9692,C8862,1.0,skill_based
C9692,C8874,1.0,skill_based
C9692,C9713,1.0,skill_based
C9698,C0030,1.0,skill_based
C9698,C11160,1.0,skill_based
C9698,C11325,1.0,skill_based
C9698,C14220,1.0,skill_based
C9698,C14404,0.75,skill_based
C9698,C4020,1.0,skill_based
C9698,C4109,1.0,skill_based
C9698,C5265,1.0,skill_based
C9698,C5653,0.75,skill_based
C9698,C5689,1.0,skill_based
C9698,C6528,0.625,skill_based
C9700,C11322,1.0,skill_based
C9700,C14808,0.875,skill_based
C9700,C1888,1.0,skill_based
C9700,C3871,0.875,skill_based
C9700,C6619,1.0,skill_based
C9700,C7286,1.0,skill_based
C9700,C7421,0.875,skill_based
C9700,C7647,1.0,skill_based
C9700,C7843,0.875,skill_based
C9701,C3368,0.41666666666666663,skill_based
C9703,C10013,0.29166666666666663,skill_based
C9703,C12039,0.26666666666666666,skill_based
C9703,C14834,0.29166666666666663,skill_based
C9703,C7093,0.5833333333333333,skill_based
C9708,C0062,1.0,skill_based
C9708,C2882,1.0,skill_based
C9708,C5381,1.0,skill_based
C9708,C5785,1.0,skill_based
C9708,C5892,1.0,skill_based
C9708,C6425,1.0,skill_based
C9708,C7485,1.0,skill_based
C9708,C8599,1.0,skill_based
C9710,C10818,1.0,skill_based
C9710,C11700,0.75,skill_based
C9710,C11863,0.6,skill_based
C9710,C12610,1.0,skill_based
C9710,C13334,1.0,skill_based
C9710,C13598,1.0,skill_based
C9710,C14232,1.0,skill_based
C9710,C15601,1.0,skill_based
C9710,C1902,1.0,skill_based
C9710,C3079,1.0,skill_based
C9710,C3402,1.0,skill_based
C9710,C4190,1.0,skill_based
C9710,C4710,1.0,skill_based
C9710,C5961,1.0,skill_based
C9710,C6086,1.0,skill_based
C9710,C6153,0.6666666666666666,skill_based
C9710,C6589,1.0,skill_based
C9710,C6919,1.0,skill_based
C9710,C8324,1.0,skill_based
C9710,C8505,1.0,skill_based
C9710,C9528,0.75,skill_based
C9713,C0052,1.0,skill_based
C9713,C0115,1.0,skill_based
C9713,C0988,1.0,skill_based
C9713,C10153,1.0,skill_based
C9713,C10565,0.75,skill_based
C9713,C10681,0.75,skill_based
C9713,C10956,1.0,skill_based
C9713,C10972,0.75,skill_based
C9713,C11102,1.0,skill_based
C9713,C12280,1.0,skill_based
C9713,C12646,0.75,skill_based
C9713,C13148,0.75,skill_based
C9713,C13197,1.0,skill_based
C9713,C14055,1.0,skill_based
C9713,C14507,0.75,skill_based
C9713,C15741,1.0,skill_based
C9713,C3050,1.0,skill_based
C9713,C3187,0.625,skill_based
C9713,C3561,0.75,skill_based
C9713,C4206,1.0,skill_based
C9713,C4302,1.0,skill_based
C9713,C5044,0.625,skill_based
C9713,C6908,1.0,skill_based
C9713,C8467,0.6666666666666666,skill_based
C9713,C8862,1.0,skill_based
C9713,C8874,1.0,skill_based
C9720,C0958,1.0,skill_based
C9720,C10358,0.75,skill_based
C9720,C14784,1.0,skill_based
C9720,C15299,1.0,skill_based
C9720,C2076,1.0,skill_based
C9720,C3360,1.0,skill_based
C9720,C3385,1.0,skill_based
C9720,C6710,1.0,skill_based
C9720,C7050,1.0,skill_based
C9720,C9913,1.0,skill_based
C9730,C0442,1.0,skill_based
C9730,C3108,1.0,skill_based
C9730,C3401,1.0,skill_based
C9730,C3421,1.0,skill_based
C9730,C5118,1.0,skill_based
C9730,C5495,1.0,skill_based
C9730,C7199,0.75,skill_based
C9730,C8050,1.0,skill_based
C9730,C8559,0.75,skill_based
C9731,C11585,1.0,skill_based
C9731,C2013,1.0,skill_based
C9731,C3161,0.75,skill_based
C9731,C7608,1.0,skill_based
C9735,C10725,1.0,skill_based
C9735,C4930,0.8333333333333333,skill_based
C9735,C6106,1.0,skill_based
C9736,C0086,1.0,skill_based
C9736,C13398,1.0,skill_based
C9736,C1701,1.0,skill_based
C9736,C3648,1.0,skill_based
C9736,C5443,1.0,skill_based
C9736,C6870,1.0,skill_based
C9736,C7103,1.0,skill_based
C9736,C7327,0.6666666666666666,skill_based
C9738,C0110,0.29166666666666663,skill_based
C9741,C0458,1.0,skill_based
C9741,C0916,1.0,skill_based
C9741,C11197,0.75,skill_based
C9741,C12637,1.0,skill_based
C9741,C14073,0.625,skill_based
C9741,C14272,1.0,skill_based
C9741,C1808,1.0,skill_based
C9741,C2938,1.0,skill_based
C9741,C3207,1.0,skill_based
C9741,C3869,1.0,skill_based
C9741,C7892,1.0,skill_based
C9741,C8592,1.0,skill_based
C9741,C8790,1.0,skill_based
C9742,C2614,1.0,skill_based
C9742,C5934,1.0,skill_based
C9742,C7123,0.8333333333333333,skill_based
C9747,C0436,1.0,skill_based
C9747,C10737,0.75,skill_based
C9747,C11171,1.0,skill_based
C9747,C11868,0.75,skill_based
C9747,C11908,1.0,skill_based
C9747,C12321,0.75,skill_based
C9747,C13158,1.0,skill_based
C9747,C1372,1.0,skill_based
C9747,C13990,1.0,skill_based
C9747,C3102,1.0,skill_based
C9747,C3445,1.0,skill_based
C9747,C3501,1.0,skill_based
C9747,C3766,1.0,skill_based
C9747,C4473,1.0,skill_based
C9747,C5500,1.0,skill_based
C9747,C5628,1.0,skill_based
C9747,C6304,1.0,skill_based
C9747,C6375,1.0,skill_based
C9747,C6507,0.75,skill_based
C9747,C6787,1.0,skill_based
C9747,C7345,1.0,skill_based
C9747,C8470,1.0,skill_based
C9747,C8820,1.0,skill_based
C9747,C9936,1.0,skill_based
C9748,C0771,1.0,skill_based
C9748,C0958,1.0,skill_based
C9748,C10154,1.0,skill_based
C9748,C11218,1.0,skill_based
C9748,C13422,1.0,skill_based
C9748,C14784,1.0,skill_based
C9748,C3360,1.0,skill_based
C9748,C3385,1.0,skill_based
C9748,C3413,1.0,skill_based
C9748,C6710,1.0,skill_based
C9748,C7050,1.0,skill_based
C9748,C7393,1.0,skill_based
C9748,C8211,1.0,skill_based
C9748,C9913,1.0,skill_based
C9751,C9115,0.41666666666666663,skill_based
C9753,C0552,0.6666666666666666,skill_based
C9753,C10907,1.0,skill_based
C9753,C11502,1.0,skill_based
C9753,C12886,1.0,skill_based
C9753,C2480,1.0,skill_based
C9753,C3497,1.0,skill_based
C9753,C3558,1.0,skill_based
C9753,C4459,1.0,skill_based
C9753,C4553,0.625,skill_based
C9753,C5276,0.75,skill_based
C9753,C5736,1.0,skill_based
C9753,C5740,1.0,skill_based
C9753,C6118,1.0,skill_based
C9757,C7335,0.8333333333333333,skill_based
C9763,C0272,1.0,skill_based
C9763,C0319,1.0,skill_based
C9763,C0536,1.0,skill_based
C9763,C0801,1.0,skill_based
C9763,C0843,1.0,skill_based
C9763,C10534,1.0,skill_based
C9763,C10844,0.75,skill_based
C9763,C1109,0.75,skill_based
C9763,C11117,0.6666666666666666,skill_based
C9763,C11807,1.0,skill_based
C9763,C11947,1.0,skill_based
C9763,C13141,1.0,skill_based
C9763,C14353,1.0,skill_based
C9763,C14468,1.0,skill_based
C9763,C14662,1.0,skill_based
C9763,C15243,1.0,skill_based
C9763,C2457,1.0,skill_based
C9763,C2513,1.0,skill_based
C9763,C2624,1.0,skill_based
C9763,C3417,0.6666666666666666,skill_based
C9763,C3878,1.0,skill_based
C9763,C5532,1.0,skill_based
C9763,C6622,1.0,skill_based
C9763,C7327,0.6666666666666666,skill_based
C9763,C7768,0.75,skill_based
C9763,C8708,1.0,skill_based
C9763,C8791,1.0,skill_based
C9763,C8804,1.0,skill_based
C9763,C8816,1.0,skill_based
C9763,C8864,0.75,skill_based
C9763,C9112,0.6666666666666666,skill_based
C9781,C13737,0.5,skill_based
C9781,C4209,0.5,skill_based
C9781,C5981,0.35,skill_based
C9786,C0672,1.0,skill_based
C9786,C10526,1.0,skill_based
C9786,C10791,1.0,skill_based
