course_id,prereq_course_id,confidence,methods
C1739,C0801,1.0,skill_based
C1739,C5510,1.0,skill_based
C1739,C5532,1.0,skill_based
C1739,C5807,1.0,skill_based
C1739,C5868,1.0,skill_based
C1741,C7428,1.0,skill_based
C1741,C7526,1.0,skill_based
C1741,C7941,1.0,skill_based
C1741,C7956,1.0,skill_based
C1741,C8044,1.0,skill_based
C1745,C12403,0.75,skill_based
C1745,C1243,0.75,skill_based
C1745,C7184,0.75,skill_based
C1745,C7215,0.41666666666666663,skill_based
C1745,C8597,0.75,skill_based
C1751,C1408,0.29166666666666663,skill_based
C1751,C4267,0.29166666666666663,skill_based
C1751,C7716,0.29166666666666663,skill_based
C1751,C9889,0.29166666666666663,skill_based
C1752,C10168,0.35,skill_based
C1752,C10853,0.625,skill_based
C1752,C1092,0.625,skill_based
C1752,C4437,0.625,skill_based
C1752,C4963,0.625,skill_based
C1754,C0050,1.0,skill_based
C1754,C11060,1.0,skill_based
C1754,C12906,1.0,skill_based
C1754,C1893,1.0,skill_based
C1754,C4532,1.0,skill_based
C1755,C3820,0.8333333333333333,skill_based
C1755,C4185,0.6666666666666666,skill_based
C1755,C4206,0.6666666666666666,skill_based
C1755,C4566,0.8333333333333333,skill_based
C1755,C4796,0.8333333333333333,skill_based
C1756,C12954,1.0,skill_based
C1756,C13063,1.0,skill_based
C1756,C13189,1.0,skill_based
C1756,C13244,1.0,skill_based
C1756,C13673,1.0,skill_based
C1763,C0697,1.0,skill_based
C1763,C14918,1.0,skill_based
C1763,C14985,1.0,skill_based
C1763,C1712,1.0,skill_based
C1763,C1728,1.0,skill_based
C1772,C15074,0.625,skill_based
C1772,C15422,0.625,skill_based
C1772,C15443,0.625,skill_based
C1772,C15573,0.625,skill_based
C1772,C4553,0.675,skill_based
C1780,C6118,0.75,skill_based
C1780,C6350,0.75,skill_based
C1780,C6371,0.75,skill_based
C1780,C6454,0.75,skill_based
C1780,C7000,0.75,skill_based
C1784,C4285,1.0,skill_based
C1784,C4408,1.0,skill_based
C1784,C7143,1.0,skill_based
C1784,C8999,0.75,skill_based
C1784,C9267,0.75,skill_based
C1785,C10632,1.0,skill_based
C1785,C10674,1.0,skill_based
C1785,C10897,1.0,skill_based
C1785,C11298,1.0,skill_based
C1785,C11497,1.0,skill_based
C1799,C14299,1.0,skill_based
C1799,C7135,1.0,skill_based
C1799,C7818,1.0,skill_based
C1799,C8990,1.0,skill_based
C1799,C9496,1.0,skill_based
C1800,C10023,0.75,skill_based
C1800,C10039,0.75,skill_based
C1800,C10088,0.75,skill_based
C1800,C10223,0.75,skill_based
C1800,C10526,0.75,skill_based
C1802,C0905,1.0,skill_based
C1802,C10459,1.0,skill_based
C1802,C12767,1.0,skill_based
C1802,C15287,1.0,skill_based
C1802,C3838,1.0,skill_based
C1808,C5764,1.0,skill_based
C1808,C6082,1.0,skill_based
C1808,C7133,1.0,skill_based
C1808,C9741,1.0,skill_based
C1808,C9937,1.0,skill_based
C1810,C13866,1.0,skill_based
C1810,C15243,1.0,skill_based
C1810,C15245,1.0,skill_based
C1810,C15309,1.0,skill_based
C1810,C15392,1.0,skill_based
C1814,C14797,1.0,skill_based
C1814,C6530,1.0,skill_based
C1814,C6974,1.0,skill_based
C1814,C7039,1.0,skill_based
C1814,C7497,1.0,skill_based
C1816,C4494,1.0,skill_based
C1816,C4628,1.0,skill_based
C1816,C4958,1.0,skill_based
C1816,C5140,1.0,skill_based
C1816,C5287,1.0,skill_based
C1819,C13830,1.0,skill_based
C1819,C15235,1.0,skill_based
C1819,C15769,1.0,skill_based
C1819,C2897,1.0,skill_based
C1819,C3258,1.0,skill_based
C1830,C6488,0.20833333333333331,skill_based
C1832,C0013,0.29166666666666663,skill_based
C1832,C10257,0.29166666666666663,skill_based
C1832,C1371,0.41666666666666663,skill_based
C1832,C3368,0.41666666666666663,skill_based
C1832,C9845,0.41666666666666663,skill_based
C1836,C0644,0.225,skill_based
C1836,C0736,0.29166666666666663,skill_based
C1836,C6289,0.41666666666666663,skill_based
C1836,C7149,0.29166666666666663,skill_based
C1836,C9439,0.29166666666666663,skill_based
C1838,C14023,1.0,skill_based
C1838,C4710,1.0,skill_based
C1838,C4718,1.0,skill_based
C1838,C4776,1.0,skill_based
C1838,C5236,1.0,skill_based
C1845,C0706,0.41666666666666663,skill_based
C1845,C10446,0.6666666666666666,skill_based
C1845,C14012,0.6666666666666666,skill_based
C1845,C15585,0.6666666666666666,skill_based
C1845,C7829,0.6666666666666666,skill_based
C1846,C11078,0.8333333333333333,skill_based
C1846,C2084,0.8333333333333333,skill_based
C1846,C2889,0.8333333333333333,skill_based
C1846,C3363,0.8333333333333333,skill_based
C1846,C8622,0.8333333333333333,skill_based
C1848,C0124,1.0,skill_based
C1848,C0199,1.0,skill_based
C1848,C0415,1.0,skill_based
C1848,C0826,1.0,skill_based
C1848,C10438,1.0,skill_based
C1849,C10034,0.35,skill_based
C1849,C10650,0.35,skill_based
C1849,C2269,0.35,skill_based
C1849,C4637,0.35,skill_based
C1849,C9625,0.35,skill_based
C1855,C12897,0.41666666666666663,skill_based
C1855,C13996,0.41666666666666663,skill_based
C1855,C5193,0.41666666666666663,skill_based
C1855,C7153,0.41666666666666663,skill_based
C1855,C8027,0.41666666666666663,skill_based
C1859,C13670,1.0,skill_based
C1859,C4166,1.0,skill_based
C1859,C4186,1.0,skill_based
C1859,C4190,1.0,skill_based
C1859,C4205,1.0,skill_based
C1860,C13746,0.625,skill_based
C1860,C13842,0.625,skill_based
C1860,C13918,0.625,skill_based
C1860,C13965,0.625,skill_based
C1860,C14055,0.625,skill_based
C1864,C10118,1.0,skill_based
C1864,C10351,1.0,skill_based
C1864,C10384,1.0,skill_based
C1864,C10740,1.0,skill_based
C1864,C11520,1.0,skill_based
C1865,C4546,1.0,skill_based
C1865,C4984,1.0,skill_based
C1865,C5296,1.0,skill_based
C1865,C6663,1.0,skill_based
C1865,C8197,1.0,skill_based
C1871,C10863,0.75,skill_based
C1871,C11037,0.75,skill_based
C1871,C11450,0.75,skill_based
C1871,C11483,0.75,skill_based
C1871,C9425,1.0,skill_based
C1876,C13642,1.0,skill_based
C1876,C5079,1.0,skill_based
C1876,C5182,1.0,skill_based
C1876,C5415,1.0,skill_based
C1876,C5629,1.0,skill_based
C1877,C0072,1.0,skill_based
C1877,C0118,1.0,skill_based
C1877,C0592,1.0,skill_based
C1877,C0814,1.0,skill_based
C1877,C10077,1.0,skill_based
C1880,C2952,1.0,skill_based
C1880,C3207,1.0,skill_based
C1880,C3869,1.0,skill_based
C1880,C3954,1.0,skill_based
C1880,C3968,1.0,skill_based
C1881,C10613,0.75,skill_based
C1881,C14424,0.75,skill_based
C1881,C2711,0.75,skill_based
C1881,C7544,0.75,skill_based
C1881,C7918,0.75,skill_based
C1882,C0558,1.0,skill_based
C1882,C7216,0.75,skill_based
C1882,C7406,0.75,skill_based
C1882,C8202,0.75,skill_based
C1882,C8750,1.0,skill_based
C1883,C14780,1.0,skill_based
C1883,C14969,1.0,skill_based
C1883,C15249,1.0,skill_based
C1883,C2121,1.0,skill_based
C1883,C3700,1.0,skill_based
C1888,C11322,1.0,skill_based
C1888,C6619,1.0,skill_based
C1888,C7286,1.0,skill_based
C1888,C7647,1.0,skill_based
C1888,C9700,1.0,skill_based
C1889,C2521,0.6666666666666666,skill_based
C1889,C2683,0.6666666666666666,skill_based
C1889,C2856,0.6666666666666666,skill_based
C1889,C3043,0.6666666666666666,skill_based
C1889,C3331,0.6666666666666666,skill_based
C1892,C0282,1.0,skill_based
C1892,C0398,1.0,skill_based
C1892,C10986,1.0,skill_based
C1892,C12047,1.0,skill_based
C1892,C1230,1.0,skill_based
C1893,C0050,1.0,skill_based
C1893,C11060,1.0,skill_based
C1893,C12906,1.0,skill_based
C1893,C1754,1.0,skill_based
C1893,C4532,1.0,skill_based
C1902,C9146,1.0,skill_based
C1902,C9235,1.0,skill_based
C1902,C9290,1.0,skill_based
C1902,C9710,1.0,skill_based
C1902,C9861,1.0,skill_based
C1905,C7473,1.0,skill_based
C1905,C7576,1.0,skill_based
C1905,C8034,1.0,skill_based
C1905,C8695,1.0,skill_based
C1905,C9081,1.0,skill_based
C1906,C13352,0.375,skill_based
C1906,C14090,0.375,skill_based
C1906,C14266,0.375,skill_based
C1906,C14610,0.6666666666666666,skill_based
C1906,C4323,0.6666666666666666,skill_based
C1911,C6420,1.0,skill_based
C1911,C6469,1.0,skill_based
C1911,C6513,1.0,skill_based
C1911,C6640,1.0,skill_based
C1911,C6981,1.0,skill_based
C1912,C10225,1.0,skill_based
C1912,C10422,1.0,skill_based
C1912,C11061,1.0,skill_based
C1912,C1139,1.0,skill_based
C1912,C11547,1.0,skill_based
C1913,C0680,0.29166666666666663,skill_based
C1913,C11424,0.41666666666666663,skill_based
C1913,C5249,0.41666666666666663,skill_based
C1913,C7149,0.29166666666666663,skill_based
C1913,C8527,0.29166666666666663,skill_based
C1917,C0704,1.0,skill_based
C1917,C0743,1.0,skill_based
C1917,C0832,1.0,skill_based
C1917,C0988,1.0,skill_based
C1917,C10106,1.0,skill_based
C1918,C2551,1.0,skill_based
C1918,C4178,1.0,skill_based
C1918,C4199,1.0,skill_based
C1918,C4321,1.0,skill_based
C1918,C4404,1.0,skill_based
C1927,C0250,1.0,skill_based
C1927,C0454,1.0,skill_based
C1927,C10709,1.0,skill_based
C1927,C1135,1.0,skill_based
C1927,C11628,1.0,skill_based
C1930,C12575,0.75,skill_based
C1930,C12587,0.75,skill_based
C1930,C12607,0.75,skill_based
C1930,C12660,0.75,skill_based
C1930,C2945,1.0,skill_based
C1931,C11365,0.75,skill_based
C1931,C11400,0.75,skill_based
C1931,C11497,0.75,skill_based
C1931,C12675,0.75,skill_based
C1931,C15011,1.0,skill_based
C1933,C10616,0.75,skill_based
C1933,C11148,0.75,skill_based
C1933,C11991,0.75,skill_based
C1933,C1219,1.0,skill_based
C1933,C9550,1.0,skill_based
C1939,C10723,1.0,skill_based
C1939,C11134,1.0,skill_based
C1939,C12165,1.0,skill_based
C1939,C13264,1.0,skill_based
C1939,C2243,1.0,skill_based
C1945,C10434,0.6666666666666666,skill_based
C1945,C10534,0.6666666666666666,skill_based
C1945,C10755,0.6666666666666666,skill_based
C1945,C10799,0.6666666666666666,skill_based
C1945,C10851,0.6666666666666666,skill_based
C1948,C15414,1.0,skill_based
C1948,C15461,0.5,skill_based
C1948,C2563,0.5,skill_based
C1948,C2574,0.5,skill_based
C1948,C7430,1.0,skill_based
C1949,C14166,1.0,skill_based
C1949,C15377,1.0,skill_based
C1949,C15395,1.0,skill_based
C1949,C15563,1.0,skill_based
C1949,C15570,1.0,skill_based
C1950,C3278,0.6666666666666666,skill_based
C1950,C3439,0.6666666666666666,skill_based
C1950,C3492,0.6666666666666666,skill_based
C1950,C3801,0.6666666666666666,skill_based
C1950,C3822,0.6666666666666666,skill_based
C1951,C1379,0.8333333333333333,skill_based
C1951,C1425,0.8333333333333333,skill_based
C1951,C2651,0.8333333333333333,skill_based
C1951,C7773,0.8333333333333333,skill_based
C1951,C8857,0.8333333333333333,skill_based
C1953,C12477,1.0,skill_based
C1953,C6472,1.0,skill_based
C1953,C8741,0.5,skill_based
C1955,C7084,1.0,skill_based
C1955,C7156,1.0,skill_based
C1955,C7428,1.0,skill_based
C1955,C7526,1.0,skill_based
C1955,C7941,1.0,skill_based
C1965,C13141,1.0,skill_based
C1965,C14353,1.0,skill_based
C1965,C14366,1.0,skill_based
C1965,C14468,1.0,skill_based
C1965,C14485,1.0,skill_based
C1969,C13160,0.41666666666666663,skill_based
C1969,C15233,0.41666666666666663,skill_based
C1969,C3109,0.41666666666666663,skill_based
C1969,C5178,0.41666666666666663,skill_based
C1969,C8187,0.41666666666666663,skill_based
C1970,C12737,1.0,skill_based
C1970,C15562,1.0,skill_based
C1970,C2116,1.0,skill_based
C1970,C2211,1.0,skill_based
C1970,C2442,1.0,skill_based
C1971,C15320,0.6666666666666666,skill_based
C1971,C2747,0.6666666666666666,skill_based
C1971,C2791,0.6666666666666666,skill_based
C1971,C2931,0.6666666666666666,skill_based
C1971,C3029,0.6666666666666666,skill_based
C1974,C12199,0.41666666666666663,skill_based
C1979,C13677,1.0,skill_based
C1979,C2890,1.0,skill_based
C1982,C6067,0.625,skill_based
C1982,C6662,0.625,skill_based
C1982,C6870,0.625,skill_based
C1982,C7103,0.625,skill_based
C1982,C8659,0.625,skill_based
C1984,C6981,0.75,skill_based
C1984,C8099,0.75,skill_based
C1984,C8567,0.75,skill_based
C1984,C9280,0.75,skill_based
C1984,C9436,0.75,skill_based
C1985,C2375,1.0,skill_based
C1985,C2474,1.0,skill_based
C1985,C3062,1.0,skill_based
C1985,C3276,1.0,skill_based
C1985,C3309,1.0,skill_based
C1986,C10735,1.0,skill_based
C1986,C11027,1.0,skill_based
C1986,C11508,1.0,skill_based
C1986,C11533,1.0,skill_based
C1986,C12006,1.0,skill_based
C1991,C7463,1.0,skill_based
C1991,C7506,1.0,skill_based
C1991,C7546,1.0,skill_based
C1991,C7578,1.0,skill_based
C1991,C7632,1.0,skill_based
C1994,C8586,0.625,skill_based
C1994,C8859,0.625,skill_based
C1994,C9008,0.625,skill_based
C1994,C9211,0.625,skill_based
C1994,C9391,0.625,skill_based
C1996,C1684,0.5333333333333333,skill_based
C1996,C2716,0.75,skill_based
C1996,C4136,0.5333333333333333,skill_based
C1996,C5436,0.5333333333333333,skill_based
C1996,C5678,0.75,skill_based
C2004,C11114,0.75,skill_based
C2004,C12746,1.0,skill_based
C2004,C12796,1.0,skill_based
C2004,C7001,1.0,skill_based
C2004,C9937,0.75,skill_based
C2005,C10613,0.6666666666666666,skill_based
C2005,C14424,0.6666666666666666,skill_based
C2005,C2711,0.6666666666666666,skill_based
C2005,C7544,0.6666666666666666,skill_based
C2005,C7918,0.6666666666666666,skill_based
C2013,C11585,1.0,skill_based
C2013,C15098,0.75,skill_based
C2013,C1553,0.75,skill_based
C2013,C7608,1.0,skill_based
C2013,C9731,1.0,skill_based
C2014,C2087,0.75,skill_based
C2014,C2807,1.0,skill_based
C2014,C3202,0.75,skill_based
C2014,C9608,0.75,skill_based
C2014,C9860,0.75,skill_based
C2017,C14784,1.0,skill_based
C2017,C3409,1.0,skill_based
C2017,C3413,1.0,skill_based
C2017,C3607,1.0,skill_based
C2017,C4056,1.0,skill_based
C2025,C10818,0.75,skill_based
C2025,C11055,0.75,skill_based
C2025,C11074,0.75,skill_based
C2025,C11329,0.75,skill_based
C2025,C11718,0.75,skill_based
C2027,C7476,0.75,skill_based
C2027,C7566,0.75,skill_based
C2027,C7803,0.75,skill_based
C2027,C8049,0.75,skill_based
C2027,C9603,0.75,skill_based
C2029,C1222,0.75,skill_based
C2029,C13532,0.75,skill_based
C2029,C13642,0.75,skill_based
C2029,C14093,0.75,skill_based
C2029,C1523,1.0,skill_based
C2034,C0286,1.0,skill_based
C2034,C12558,1.0,skill_based
C2034,C1376,1.0,skill_based
C2034,C14901,1.0,skill_based
C2034,C9636,1.0,skill_based
C2041,C3698,0.75,skill_based
C2041,C3701,0.75,skill_based
C2041,C3716,0.75,skill_based
C2041,C6341,0.75,skill_based
C2041,C6459,0.75,skill_based
C2043,C10357,0.375,skill_based
C2043,C10517,0.375,skill_based
C2043,C14610,0.6666666666666666,skill_based
C2043,C4323,0.6666666666666666,skill_based
C2043,C7083,0.375,skill_based
C2046,C11842,0.5,skill_based
C2046,C14523,0.5,skill_based
C2046,C3083,1.0,skill_based
C2046,C5448,0.5,skill_based
C2046,C9032,1.0,skill_based
C2049,C0088,1.0,skill_based
C2049,C0099,1.0,skill_based
C2049,C0125,1.0,skill_based
C2049,C0268,1.0,skill_based
C2049,C0290,1.0,skill_based
C2053,C0226,1.0,skill_based
C2053,C0373,1.0,skill_based
C2053,C10130,1.0,skill_based
C2053,C10441,1.0,skill_based
C2053,C10735,1.0,skill_based
C2058,C3715,0.75,skill_based
C2058,C7054,0.41666666666666663,skill_based
C2059,C0404,0.41666666666666663,skill_based
C2059,C1467,0.41666666666666663,skill_based
C2059,C15431,0.41666666666666663,skill_based
C2059,C1580,0.41666666666666663,skill_based
C2059,C3188,0.41666666666666663,skill_based
C2062,C1691,1.0,skill_based
C2062,C3940,1.0,skill_based
C2062,C4476,1.0,skill_based
C2062,C4962,1.0,skill_based
C2062,C8847,1.0,skill_based
C2066,C12575,1.0,skill_based
C2066,C8530,1.0,skill_based
C2066,C8708,1.0,skill_based
C2066,C8791,1.0,skill_based
C2066,C9239,1.0,skill_based
C2070,C10613,0.6666666666666666,skill_based
C2070,C14424,0.6666666666666666,skill_based
C2070,C2711,0.6666666666666666,skill_based
C2070,C7544,0.6666666666666666,skill_based
C2070,C7918,0.6666666666666666,skill_based
C2071,C6940,1.0,skill_based
C2071,C8948,1.0,skill_based
C2071,C9299,1.0,skill_based
C2071,C9310,1.0,skill_based
C2071,C9932,1.0,skill_based
C2072,C0609,0.8333333333333333,skill_based
C2072,C3338,0.8333333333333333,skill_based
C2072,C6270,0.8333333333333333,skill_based
C2072,C8684,0.8333333333333333,skill_based
C2072,C9485,0.8333333333333333,skill_based
C2075,C7956,1.0,skill_based
C2075,C8044,1.0,skill_based
C2075,C8118,1.0,skill_based
C2075,C8152,1.0,skill_based
C2075,C8202,1.0,skill_based
C2076,C9471,1.0,skill_based
C2076,C9544,1.0,skill_based
C2076,C9648,1.0,skill_based
C2076,C9690,1.0,skill_based
C2076,C9720,1.0,skill_based
C2077,C10415,1.0,skill_based
C2077,C10432,1.0,skill_based
C2077,C10549,1.0,skill_based
C2077,C10715,1.0,skill_based
C2077,C10732,1.0,skill_based
C2078,C11980,1.0,skill_based
C2078,C12015,1.0,skill_based
C2078,C12076,1.0,skill_based
C2078,C12118,1.0,skill_based
C2078,C12575,1.0,skill_based
C2082,C0612,1.0,skill_based
C2082,C0779,1.0,skill_based
C2082,C10905,1.0,skill_based
C2082,C14111,1.0,skill_based
C2082,C2701,1.0,skill_based
C2084,C11078,1.0,skill_based
C2084,C2889,1.0,skill_based
C2084,C5568,1.0,skill_based
C2084,C6944,1.0,skill_based
C2084,C8622,1.0,skill_based
C2085,C1380,0.375,skill_based
C2087,C13540,1.0,skill_based
C2087,C4193,1.0,skill_based
C2087,C5844,1.0,skill_based
C2087,C5865,1.0,skill_based
C2087,C9608,1.0,skill_based
C2089,C11899,1.0,skill_based
C2089,C1191,1.0,skill_based
C2089,C12599,1.0,skill_based
C2089,C12689,1.0,skill_based
C2089,C12735,1.0,skill_based
C2091,C13698,1.0,skill_based
C2091,C7422,1.0,skill_based
C2091,C7639,1.0,skill_based
C2091,C7660,1.0,skill_based
C2091,C8646,1.0,skill_based
C2095,C13338,1.0,skill_based
C2095,C3939,0.5,skill_based
C2095,C6224,1.0,skill_based
C2095,C6771,1.0,skill_based
C2095,C7429,1.0,skill_based
C2097,C0068,0.625,skill_based
C2097,C0133,0.625,skill_based
C2097,C0291,0.625,skill_based
C2097,C0301,0.625,skill_based
C2097,C0890,0.625,skill_based
C2101,C10755,1.0,skill_based
C2101,C10799,1.0,skill_based
C2101,C10851,1.0,skill_based
C2101,C10989,1.0,skill_based
C2101,C11026,1.0,skill_based
C2105,C13172,0.6666666666666666,skill_based
C2105,C13415,0.6666666666666666,skill_based
C2105,C13572,0.6666666666666666,skill_based
C2105,C13607,0.6666666666666666,skill_based
C2105,C13749,0.6666666666666666,skill_based
C2109,C10415,1.0,skill_based
C2109,C12871,1.0,skill_based
C2109,C12879,1.0,skill_based
C2109,C12881,1.0,skill_based
C2109,C6362,1.0,skill_based
C2114,C7959,1.0,skill_based
C2114,C8624,1.0,skill_based
C2114,C8778,1.0,skill_based
C2114,C8860,1.0,skill_based
C2114,C9367,1.0,skill_based
C2115,C12933,1.0,skill_based
C2115,C12997,1.0,skill_based
C2115,C13167,1.0,skill_based
C2115,C1326,1.0,skill_based
C2115,C13772,1.0,skill_based
C2116,C0320,1.0,skill_based
C2116,C0349,1.0,skill_based
C2116,C10888,1.0,skill_based
C2116,C1142,1.0,skill_based
C2116,C11591,1.0,skill_based
C2117,C0453,0.41666666666666663,skill_based
C2117,C12095,0.41666666666666663,skill_based
C2117,C1692,0.41666666666666663,skill_based
C2120,C1745,0.375,skill_based
C2120,C3680,0.26666666666666666,skill_based
C2120,C8966,0.20833333333333331,skill_based
C2121,C3700,1.0,skill_based
C2121,C3818,1.0,skill_based
C2121,C4278,1.0,skill_based
C2121,C4663,1.0,skill_based
C2121,C4750,1.0,skill_based
C2122,C12757,0.375,skill_based
C2122,C13067,0.375,skill_based
C2122,C14367,0.375,skill_based
C2122,C5928,0.375,skill_based
C2122,C6652,0.6666666666666666,skill_based
C2123,C10456,1.0,skill_based
C2123,C12594,1.0,skill_based
C2123,C13706,1.0,skill_based
C2123,C14732,1.0,skill_based
C2123,C2544,1.0,skill_based
C2124,C11720,0.6666666666666666,skill_based
C2124,C11762,0.6666666666666666,skill_based
C2124,C11991,0.6666666666666666,skill_based
C2124,C1217,0.6666666666666666,skill_based
C2124,C12280,0.6666666666666666,skill_based
C2127,C3215,0.75,skill_based
C2127,C3285,0.75,skill_based
C2127,C3366,0.75,skill_based
C2127,C3399,0.75,skill_based
C2127,C3436,0.75,skill_based
C2128,C1911,1.0,skill_based
C2128,C3394,1.0,skill_based
C2128,C3538,1.0,skill_based
C2128,C3692,1.0,skill_based
C2128,C6420,1.0,skill_based
C2132,C13047,1.0,skill_based
C2132,C13410,0.75,skill_based
C2132,C15226,1.0,skill_based
C2132,C4002,1.0,skill_based
C2132,C5002,1.0,skill_based
C2134,C7719,0.75,skill_based
C2134,C9367,0.75,skill_based
C2134,C9599,0.75,skill_based
C2134,C9875,0.75,skill_based
C2134,C9932,0.75,skill_based
C2139,C0072,1.0,skill_based
C2139,C0118,1.0,skill_based
C2139,C0592,1.0,skill_based
C2139,C0814,1.0,skill_based
C2139,C10077,1.0,skill_based
C2142,C10292,0.6666666666666666,skill_based
C2148,C10735,1.0,skill_based
C2148,C11027,1.0,skill_based
C2148,C11508,1.0,skill_based
C2148,C11533,1.0,skill_based
C2148,C12006,1.0,skill_based
C2149,C10989,1.0,skill_based
C2149,C11026,1.0,skill_based
C2149,C11041,1.0,skill_based
C2149,C11089,1.0,skill_based
C2149,C11423,1.0,skill_based
C2150,C0088,1.0,skill_based
C2150,C0099,1.0,skill_based
C2150,C0125,1.0,skill_based
C2150,C0268,1.0,skill_based
C2150,C0290,1.0,skill_based
C2151,C0107,1.0,skill_based
C2151,C11349,1.0,skill_based
C2151,C12624,1.0,skill_based
C2151,C12648,1.0,skill_based
C2151,C2671,1.0,skill_based
C2155,C14422,1.0,skill_based
C2155,C3319,1.0,skill_based
C2155,C3639,1.0,skill_based
C2155,C3764,1.0,skill_based
C2155,C7303,1.0,skill_based
C2157,C8994,1.0,skill_based
C2157,C9149,1.0,skill_based
C2157,C9419,1.0,skill_based
C2157,C9593,1.0,skill_based
C2157,C9667,1.0,skill_based
C2158,C2773,1.0,skill_based
C2158,C3810,1.0,skill_based
C2158,C4688,1.0,skill_based
C2158,C4758,1.0,skill_based
C2158,C4801,1.0,skill_based
C2159,C13134,1.0,skill_based
C2159,C1642,1.0,skill_based
C2159,C5693,1.0,skill_based
C2159,C7034,1.0,skill_based
C2159,C9879,1.0,skill_based
C2164,C12209,0.75,skill_based
C2164,C1303,0.75,skill_based
C2164,C14207,0.75,skill_based
C2164,C15333,0.75,skill_based
C2164,C2415,0.75,skill_based
C2166,C0190,1.0,skill_based
C2166,C0374,1.0,skill_based
C2166,C0457,1.0,skill_based
C2166,C0771,1.0,skill_based
C2166,C0958,1.0,skill_based
C2175,C14055,1.0,skill_based
C2175,C3392,1.0,skill_based
C2175,C3567,1.0,skill_based
C2175,C4110,1.0,skill_based
C2175,C9975,1.0,skill_based
C2184,C11074,0.625,skill_based
C2184,C11329,0.625,skill_based
C2184,C11718,0.625,skill_based
C2184,C11828,0.625,skill_based
C2184,C1192,0.625,skill_based
C2187,C0053,1.0,skill_based
C2187,C0231,1.0,skill_based
C2187,C0458,1.0,skill_based
C2187,C0820,1.0,skill_based
C2187,C0916,1.0,skill_based
C2189,C0546,1.0,skill_based
C2189,C0710,1.0,skill_based
C2189,C10235,1.0,skill_based
C2189,C10531,1.0,skill_based
C2189,C10708,1.0,skill_based
C2191,C9474,1.0,skill_based
C2191,C9510,1.0,skill_based
C2191,C9540,1.0,skill_based
C2191,C9580,1.0,skill_based
C2191,C9582,1.0,skill_based
C2194,C0038,1.0,skill_based
C2194,C0184,1.0,skill_based
C2194,C0271,1.0,skill_based
C2194,C0649,1.0,skill_based
C2194,C0703,1.0,skill_based
C2196,C12937,0.41666666666666663,skill_based
C2196,C13822,0.41666666666666663,skill_based
C2196,C5258,0.41666666666666663,skill_based
C2196,C7640,0.75,skill_based
C2196,C9018,0.41666666666666663,skill_based
C2203,C11423,1.0,skill_based
C2203,C13260,1.0,skill_based
C2203,C13282,1.0,skill_based
C2203,C13295,1.0,skill_based
C2203,C13306,1.0,skill_based
C2208,C0245,1.0,skill_based
C2208,C0435,1.0,skill_based
C2208,C10632,1.0,skill_based
C2208,C10674,1.0,skill_based
C2208,C10897,1.0,skill_based
C2210,C7974,0.6666666666666666,skill_based
C2210,C8025,0.6666666666666666,skill_based
C2210,C8029,0.6666666666666666,skill_based
C2210,C8032,0.6666666666666666,skill_based
C2210,C8091,0.6666666666666666,skill_based
C2211,C0320,1.0,skill_based
C2211,C0349,1.0,skill_based
C2211,C10888,1.0,skill_based
C2211,C1142,1.0,skill_based
C2211,C11591,1.0,skill_based
C2212,C7419,1.0,skill_based
C2212,C7435,1.0,skill_based
C2212,C8244,1.0,skill_based
C2212,C8525,1.0,skill_based
C2212,C9131,1.0,skill_based
C2218,C7356,0.26666666666666666,skill_based
C2227,C8543,1.0,skill_based
C2227,C8858,1.0,skill_based
C2227,C8992,1.0,skill_based
C2227,C9267,1.0,skill_based
C2227,C9484,1.0,skill_based
C2229,C1108,0.35,skill_based
C2229,C15009,0.35,skill_based
C2229,C15240,0.35,skill_based
C2229,C15677,0.35,skill_based
C2229,C7026,0.41666666666666663,skill_based
C2232,C14355,0.20833333333333331,skill_based
C2233,C0193,1.0,skill_based
C2233,C0672,1.0,skill_based
C2233,C10023,1.0,skill_based
C2233,C10039,1.0,skill_based
C2233,C3093,1.0,skill_based
C2234,C4642,1.0,skill_based
C2234,C6429,1.0,skill_based
C2234,C7219,1.0,skill_based
C2234,C7283,1.0,skill_based
C2234,C7382,1.0,skill_based
C2241,C10118,1.0,skill_based
C2241,C10351,1.0,skill_based
C2241,C10384,1.0,skill_based
C2241,C10740,1.0,skill_based
C2241,C11520,1.0,skill_based
C2242,C0377,0.6666666666666666,skill_based
C2242,C11299,0.6666666666666666,skill_based
C2242,C11789,0.6666666666666666,skill_based
C2242,C4887,0.6666666666666666,skill_based
C2242,C5711,0.6666666666666666,skill_based
C2243,C10723,1.0,skill_based
C2243,C11134,1.0,skill_based
C2243,C1939,1.0,skill_based
C2243,C3819,1.0,skill_based
C2243,C9350,1.0,skill_based
C2247,C4934,1.0,skill_based
C2247,C4994,1.0,skill_based
C2247,C5354,1.0,skill_based
C2247,C6243,1.0,skill_based
C2247,C6293,1.0,skill_based
C2248,C10926,1.0,skill_based
C2248,C10930,1.0,skill_based
C2248,C11023,1.0,skill_based
C2248,C11107,1.0,skill_based
C2248,C11486,1.0,skill_based
C2256,C11117,0.3333333333333333,skill_based
C2256,C13524,1.0,skill_based
C2256,C1367,1.0,skill_based
C2256,C7053,1.0,skill_based
C2263,C7523,0.75,skill_based
C2263,C7922,0.75,skill_based
C2263,C8103,0.75,skill_based
C2263,C8211,0.75,skill_based
C2263,C8485,0.75,skill_based
